289,아미어린이집,경기도 김포시 사우동 1423번지,N,0,5,37.24442908,127.4852146,
290,그린나라유치원,경기도 김포시 사우동 206-3번지,Y,1,6,37.2809157,127.4649348,
291,장호원유치원,경기도 김포시 사우동 862번지,Y,1,12,37.11591088,127.6287125,
292,토마토유치원,경기도 김포시 사우동 907번지,Y,1,6,37.26966516,127.4904718,
293,이천남초교,경기도 김포시 사우동 927번지,Y,3,6,37.27697522,127.4436586,
294,장호원초교,경기도 김포시 양촌읍 구래리 446-1번지,Y,3,12,37.11575745,127.6277392,
295,도암초교,경기도 김포시 양촌읍 양곡리 1257번지,Y,1,6,37.31868028,127.4422159,
296,마장초교,경기도 김포시 양촌읍 양곡리 1329번지,Y,1,12,37.24714849,127.3581623,
297,신릉초등학교,경기도 김포시 양촌읍 양곡리 156번지,Y,1,15,37.2900337,127.1148993,
298,신촌초등학교,경기도 김포시 양촌읍 양곡리 432-10번지,Y,2,8,37.3229334,127.113785,
299,독정초등학교,경기도 김포시 양촌읍 양곡리 432-10번지,Y,1,21,37.3185773,127.1162062,
300,지곡초등학교,경기도 김포시 양촌읍 학운리 2825번지,Y,1,11,37.2519595,127.1383273,
301,현암초등학교,경기도 김포시 양촌읍 학운리 2825번지,Y,3,8~15,37.3290314,127.1246938,
302,이동초등학교,경기도 김포시 양촌읍 학운리 3001번지,Y,1,6~8,37.1907419,127.2036111,
303,신일초등학교,경기도 김포시 양촌읍 학운리 3247번지,Y,1,7~17,37.3290824,127.0777284,
304,동막초등학교,경기도 김포시 운양동 1287-3번지,Y,1,14,37.2858752,127.1553407,
305,동백초등학교,경기도 김포시 운양동 1293-2번지,Y,1,21,37.2803271,127.1563712,
306,석성초등학교,경기도 김포시 운양동 129-7번지,Y,1,21,37.2701789,127.1582804,
307,좌항초등학교,경기도 김포시 운양동 1300-2번지,Y,1,6~8,37.2015085,127.3205268,
308,백봉초등학교,경기도 김포시 운양동 1322-1번지,Y,2,4~6,37.1379365,127.4002619,
309,장평초등학교,경기도 김포시 운양동 1328-9번지,Y,1,7,37.1187423,127.377702,
310,단월초교,경기도 김포시 운양동 1436번지 전원마을월드1단지아파트,Y,1,6,37.22756799,127.4517074,
311,갈곡초등학교,경기도 김포시 운양동 273-3번지,Y,1,21,37.2711969,127.1335505,
312,백사초교,경기도 김포시 운양동 273-3번지,Y,1,6,37.338666,127.489557,
313,팽성초등학교,경기도 김포시 월곶면 개곡리 267-2번지,Y,2, ,36.9506939,127.051582,
314,효덕초등학교,경기도 김포시 월곶면 개곡리 267-2번지,Y,3, ,37.016566,127.035954,
315,현촌초등학교,경기도 김포시 월곶면 고막리 171-2번지,Y,2, ,36.989128,127.079132,
316,청아초등학교,경기도 김포시 월곶면 군하리 84-1번지,Y,3, ,37.0233373,126.9159188,
317,행복한아이유치원,경기도 김포시 월곶면 군하리 84-1번지,Y,2, ,36.997461,127.113536,
318,엔젤라유치원,경기도 김포시 장기동 123-1번지,Y,1, ,37.070954,127.056076,
319,팽성유치원,경기도 김포시 장기동 1596번지,Y,1, ,36.9659085,127.065374,
320,이황초교,경기도 김포시 장기동 1598번지 초당마을주공아파트,Y,1,12,37.1456106,127.587726,
321,도지초교,경기도 김포시 장기동 1639번지,Y,2,6,37.30850479,127.4830706,
322,부발초교,경기도 김포시 장기동 1639번지,Y,2,6,37.2866778,127.4887462,
323,송곡초교,경기도 김포시 장기동 165번지,Y,1,6,37.1524161,127.4839229,
324,매곡초교,경기도 김포시 장기동 1866-5번지,Y,1,12,37.21461348,127.3945153,
325,한내초교,경기도 김포시 장기동 1868-6번지,Y,1,6,37.29041166,127.4615017,
326,아이들천국(꿈초롱)유치원,경기도 김포시 장기동 1885-7번지,Y,3, ,37.000886,127.082116,
327,한스유치원,경기도 김포시 장기동 1888-23번지,Y,1, ,37.054564,127.071413,
328,반디유치원,경기도 김포시 장기동 1952번지,Y,1, ,37.051408,127.0571016,
329,대서초교,경기도 김포시 장기동 1952번지,Y,1,6,37.1135404,127.575993,
330,안흥초교,경기도 김포시 장기동 2000-4번지,Y,1,12,37.28061414,127.4563136,
331,증포초교,경기도 김포시 장기동 2065-3번지,Y,1,12,37.29419851,127.4571355,
332,아이랜드어린이집,경기도 김포시 장기동 2158번지,Y,1,6,37.17803779,127.4769602,
333,창의나라어린이집,경기도 김포시 통진읍 고정리 361-9번지,Y,2,6,37.2796164,127.435082,
334,우진어린이집,경기도 김포시 통진읍 귀전리 612-1번지,Y,1,9,37.23234982,127.4767571,
335,이천초교,경기도 김포시 통진읍 도사리 456번지,Y,1,6,37.28401201,127.4422413,
336,화성초등학교,경기도 김포시 통진읍 마송리 1-2번지,Y,3,12,37.16477326,127.0691922,
337,양산초등학교,경기도 김포시 통진읍 마송리 1-2번지,Y,2,9,37.19720906,127.0321039,
338,세미초등학교,경기도 김포시 통진읍 마송리 273-2번지,N,1,15,37.17448215,127.0643862,
339,노틀담유치원,경기도 김포시 통진읍 마송리 322-1번지,Y,1,22,37.15355308,127.0559346,
340,평택소화유치원,경기도 김포시 통진읍 마송리 499번지,Y,1, ,36.996418,127.090402,
341,전원유치원,경기도 김포시 통진읍 마송리 551번지,Y,1, ,37.085946,127.067294,
342,안중유치원,경기도 김포시 통진읍 서암리 1108번지,Y,1, ,36.989513,126.940088,
343,안중삼성유치원,경기도 김포시 통진읍 서암리 1108번지,Y,1, ,36.9965562,126.9437558,
344,신동아유치원,경기도 김포시 통진읍 서암리 407번지,Y,1,6,37.14502734,127.0427409,
345,자연과미술유치원,경기도 김포시 통진읍 서암리 407번지,N,, ,37.0545544,127.0640864,
346,송탄중앙어린이집,경기도 김포시 통진읍 서암리 475-5번지,Y,1, ,37.082648,127.059544,
347,한울애어린이집,경기도 김포시 통진읍 서암리 799-24번지,Y,1, ,37.076374,127.0583968,
348,맑고향기로운어린이집,경기도 김포시 통진읍 서암리 878-5번지,Y,2, ,36.996877,127.101129,
349,경기엘림어린이집,경기도 김포시 통진읍 옹정리 167-44번지,Y,1, ,36.980274,126.945307,
350,시립현덕어린이집,경기도 김포시 통진읍 옹정리 167-44번지,Y,1, ,36.966034,126.921906,
351,라움어린이집,경기도 김포시 풍무동 136-10번지,Y,1, ,37.0208196,127.095829,
352,혜명유치원,경기도 김포시 풍무동 136-10번지,Y,1,13,37.1374371,127.0671955,
353,해에게서소년에게 유치원,경기도 김포시 풍무동 147번지 양도마을서해아파트,Y,1,6,37.16123671,127.070584,
354,오르다유치원,경기도 김포시 풍무동 19-5번지,Y,1,6,37.14391269,127.0795105,
355,베스트어린이집,경기도 김포시 풍무동 19-5번지,Y,1,3,37.197877,127.0614234,
356,시립매홀어린이집,경기도 김포시 풍무동 235,Y,1,13,37.17202696,127.0588254,
357,새싹뜰어린이집,경기도 김포시 풍무동 24-41번지,Y,1,7,37.162625,127.073557,
358,시립나눔이보듬이어린이집,경기도 김포시 풍무동 354-1번지 풍무푸르지오,Y,1,15,37.1624049,127.040123,
359,지구촌어린이집,경기도 김포시 풍무동 416-6번지,Y,1,6,37.1607324,127.072015,
360,영락어린이집,경기도 김포시 풍무동 416-6번지,Y,1,6,37.15771308,127.0683167,
361,좋은아이어린이집,경기도 김포시 풍무동 552-8번지,Y,1,5,37.164621,127.0609014,
362,리틀램어린이집,경기도 김포시 풍무동 552-8번지,N,0,3,37.142546,127.035169,
363,아이마루어린이집,경기도 김포시 풍무동 583-6번지 유현마을신동아아파트,N,0,6,37.131331,127.070859,
364,숲속사랑 유치원,경기도 김포시 풍무동 598-8번지 당곡마을범양아파트,Y,1,12,37.17452569,127.0567516,
365,뿌리 유치원,경기도 김포시 풍무동 748번지,Y,1,4,37.19600682,127.0256784,
366,지예뜰유치원,경기도 김포시 풍무동 792번지,Y,1,6,37.13756982,127.0838707,
367,시립수청어린이집,경기도 김포시 풍무동 88-3번지,Y,2,6,37.1741988,127.0549003,
368,로뎀장애아전담 어린이집,경기도 김포시 하성면 마곡리 617-1번지,Y,1,4,37.15770546,127.069042,
369,하얀뜰어린이집,경기도 김포시 하성면 마곡리 617-1번지,Y,1,3,37.13167054,127.0715434,
370,시립예일어린이집,경기도 김포시 하성면 마조리 434번지,Y,1,6,37.1351622,127.0668153,
371,동부어린이집,경기도 김포시 하성면 마조리 434번지,N,0,4,37.1631209,127.0753106,
372,나리어린이집,경기도 김포시 하성면 석탄리 324-31번지,Y,1,17,37.15936876,127.0778335,
,,김포시,,173,,,,276.65
