136,다솜음악미술어린이집,경기도 광주시 초월읍 도평리 219-10번지,N,0,6,37.469904,126.854731,
137,무지개어린이집,경기도 광주시 초월읍 도평리 219-10번지,N,0,6,37.471199,126.855149,
138,신예랑어린이집,경기도 광주시 초월읍 도평리 229번지,N,0,6,37.471001,126.855911,
139,하안초등학교,경기도 광주시 초월읍 선동리 274-9번지,Y,1,6,37.463002,126.873926,
140,예림유치원,경기도 광주시 초월읍 선동리 274-9번지,N,0,6,37.4687773,126.8523554,
141,경기도 양평군 양수초등학교,경기도 광주시 초월읍 신월리 313-6번지,Y,2,8m,37.54462906,127.3252725,
142,혜성유치원,경기도 광주시 초월읍 신월리 452-1번지,Y,1,6,37.467664,126.877475,
143,광명동초등학교,경기도 광주시 초월읍 신월리 452-1번지,Y,2,6,37.483535,126.863128,
144,경기도 양평군 대아초등학교,경기도 광주시 초월읍 신월리 552번지,Y,2,8m,37.52754441,127.4156569,
145,광명북초등학교,경기도 광주시 초월읍 쌍동리 182번지,Y,2,6,37.486841,126.867822,
146,구름산어린이집,경기도 광주시 초월읍 쌍동리 182번지,Y,1,6,37.468925,126.865816,
147,예그린유치원,경기도 광주시 초월읍 쌍동리 253-8번지,Y,1,6,37.461162,126.877804,
148,예지유치원,경기도 광주시 초월읍 지월리 741-1번지,Y,1,6,37.488971,126.868322,
149,미래숲어린이집,경기도 광주시 탄벌동 27-44번지,Y,1,6,37.14532588,127.044384,
150,세교복지타운어린이집,경기도 광주시 탄벌동 27-44번지,Y,1,15,37.13856495,127.0723783,
151,오산대유치원,경기도 광주시 탄벌동 45번지,N,0,6,37.15356744,127.0632067,
152,혜명유치원,경기도 광주시 탄벌동 527-23번지,Y,1,13,37.1374371,127.0671955,
153,해에게서소년에게 유치원,경기도 광주시 탄벌동 527-23번지,Y,1,6,37.16123671,127.070584,
154,창의나라 유치원,경기도 광주시 태전동 11번지,Y,1,6,37.171456,127.0494621,
155,펀키즈 유치원,경기도 광주시 태전동 241-1번지,Y,1,4,37.18794191,127.0346338,
156,오르다유치원,경기도 광주시 태전동 241-1번지,Y,1,6,37.14391269,127.0795105,
157,지움 어린이집,경기도 광주시 태전동 244-22번지,Y,1,6,37.1400538,127.0517557,
158,행복아이 어린이집,경기도 광주시 태전동 87-9번지,Y,1,6,37.13946141,127.053947,
159,아이펀 어린이집,경기도 광주시 태전동 87-9번지,Y,1,6,37.1401373,127.0497901,
160,시립세마어린이집,경기도 광주시 퇴촌면 도수리 605-1번지,Y,1,12,37.18460817,127.0449164,
161,설리반어린이집,경기도 광주시 퇴촌면 도수리 605-1번지,N,0,5,37.1641268,127.061041,
162,가수초등학교,경기도 광주시 퇴촌면 원당리 345번지,Y,1,12,37.14810336,127.0479566,
163,대호초등학교,경기도 광주시 회덕동 310-5번지,Y,3,12,37.15910626,127.0578885,
,,광주시,,181,,,,431.05
