1340,오산원일초등학교,경기도 안성시 보개면 동신리 229-2번지,Y,2,12,37.13920332,127.0716946,
1341,세심유치원,경기도 안성시 보개면 복평리 69-1번지,Y,1,8,37.4305398,126.7923065,
1342,매화유치원,경기도 안성시 보개면 이전리 347-2번지,Y,2,6,37.4152431,126.8140573,
1343,운암초등학교,경기도 안성시 보개면 이전리 347-2번지,Y,2,6,37.14385358,127.0762159,
1344,예인나라어린이집,경기도 안성시 보개면 이전리 347-2번지,Y,1,3,37.19768231,127.057759,
1345,베스트어린이집,경기도 안성시 삼죽면 덕산리 263번지,Y,1,3,37.197877,127.0614234,
1346,시립수청어린이집,경기도 안성시 삼죽면 덕산리 263번지,Y,2,6,37.1741988,127.0549003,
1347,아람어린이집,경기도 안성시 삼죽면 마전리 37-1번지,Y,1,6,37.163757,127.058621,
1348,시립매홀어린이집,경기도 안성시 삼죽면 마전리 37-1번지,Y,1,13,37.17202696,127.0588254,
1349,로뎀장애아전담 어린이집,경기도 안성시 서운면 동촌리 146-2번지,Y,1,4,37.15770546,127.069042,
1350,새싹뜰어린이집,경기도 안성시 서운면 동촌리 146-2번지,Y,1,7,37.162625,127.073557,
1351,청원어린이집,경기도 안성시 서운면 산평리 160-2번지,Y,1,6,37.15370636,127.0723906,
1352,시립나눔이보듬이어린이집,경기도 안성시 서운면 산평리 160-2번지,Y,1,15,37.1624049,127.040123,
1353,시립비둘기어린이집,경기도 안성시 서운면 신촌리 274-5번지,Y,1,6,37.133451,127.0722111,
1354,하얀뜰어린이집,경기도 안성시 서운면 현매리 193번지,Y,1,3,37.13167054,127.0715434,
1355,키즈청호어린이집,경기도 안성시 서운면 현매리 193번지 현매초등학교,Y,1,3,37.1353187,127.083875,
1356,시립예일어린이집,경기도 안성시 신소현동 159번지,Y,1,6,37.1351622,127.0668153,
1357,베이비캐슬어린이집,경기도 안성시 아양동 292-1번지,N,0,4,37.16270797,127.0752047,
1358,동부어린이집,경기도 안성시 아양동 292-1번지,N,0,4,37.1631209,127.0753106,
1359,구세군샛별어린이집,경기도 안성시 양성면 노곡리 443번지,Y,1,6,37.160625,127.073337,
1360,나리어린이집,경기도 안성시 양성면 노곡리 443번지,Y,1,17,37.15936876,127.0778335,
1361,경희어린이집,경기도 안성시 양성면 동항리 420번지,N,0,6,37.14549253,127.0512101,
1362,대일어린이집,경기도 안성시 양성면 동항리 420번지,Y,2,5,37.15401087,127.0694738,
1363,아이펀 어린이집,경기도 안성시 양성면 삼암리 450-6번지,Y,1,6,37.1401373,127.0497901,
1364,오산생명숲어린이집,경기도 안성시 원곡면 내가천리 40-2번지,Y,1,6,37.17379018,127.0492745,
1365,자람터어린이집,경기도 안성시 원곡면 내가천리 40-2번지,Y,1,12,37.15964125,127.0619238,
1366,시립세마어린이집,경기도 안성시 원곡면 성은리 35-1번지,Y,1,12,37.18460817,127.0449164,
1367,미래숲어린이집,경기도 안성시 인지동 461-3번지,Y,1,6,37.14532588,127.044384,
1368,시립은여울어린이집,경기도 안성시 일죽면 방초리 459-2번지,N,0,20,37.17095224,127.0668603,
1369,세교복지타운어린이집,경기도 안성시 일죽면 주천리 300번지,Y,1,15,37.13856495,127.0723783,
1370,가수초등학교,경기도 안성시 일죽면 주천리 300번지,Y,1,12,37.14810336,127.0479566,
1371,광성초등학교,경기도 안성시 일죽면 화곡리 730번지,Y,2,12,37.1841969,127.0397087,
1372,매홀초등학교,경기도 안성시 일죽면 화곡리 730번지,Y,2,6,37.162749,127.0632819,
1373,삼미초등학교,경기도 안성시 죽산면 두교리 203-1번지,Y,2,6,37.19135566,127.0602693,
1374,성호초등학교,경기도 안성시 죽산면 두교리 203-1번지,Y,2,12,37.15047785,127.0709531,
1375,수청초등학교,경기도 안성시 죽산면 죽산리 405-2번지,Y,3,18,37.1708567,127.0554744,
1376,오산고현초등학교,경기도 안성시 죽산면 죽산리 405-2번지,Y,2,12,37.13341682,127.0851446,
,,안성시,,126,,,,553.47
