610,시립팽성남산어린이집,경기도 부천시 여월동 44-7번지,Y,1, ,36.957849,127.059766,
611,키즈키즈어린이집,경기도 부천시 여월동 66-4,Y,1, ,37.086928,127.048993,
612,서정어린이집,경기도 부천시 역곡1동 172-2,Y,2, ,37.066532,127.056168,
613,소호어린이집,경기도 부천시 역곡1동 212-2,Y,1, ,36.984518,126.950497,
614,초록별어린이집,경기도 부천시 역곡1동 227-3,Y,1, ,36.985149,126.891343,
615,안중이솝어린이집,경기도 부천시 역곡2동 32,Y,1, ,36.992234,126.926745,
616,삼성어린이집,경기도 부천시 역곡2동 47-1,Y,1, ,37.057789,127.060802,
617,아이비어린이집,경기도 부천시 역곡동 103-6번지,Y,2, ,36.9926621,126.843015,
618,토평초등학교(병설),경기도 부천시 역곡동 115-1번지,Y,1,6,37.587451,127.146459,
619,교문초등학교(병설),경기도 부천시 오정동 112-4번지,Y,1,6,37.597719,127.133649,
620,동인초등학교(병설),경기도 부천시 오정동 115-3,Y,2,5,37.610869,127.133985,
621,샘터유치원,경기도 부천시 오정동 581-22,Y,1, ,37.7380048,127.0945162,
622,산내들유치원,경기도 부천시 오정동 718번지,Y,1, ,37.740374,127.0933958,
623,성지어린이집,경기도 부천시 오정동 727,Y,1, ,37.729375,127.060418,
624,연화유치원,경기도 부천시 옥길동 711-3번지,Y,1, ,37.736385,127.0395651,
625,유정유치원,경기도 부천시 옥길동 740-2번지,Y,1, ,37.7512577,127.0813434,
626,자비유치원,경기도 부천시 옥길동 770,Y,1, ,37.7449523,127.0519744,
627,열매유치원,경기도 부천시 원미1동 99-1,Y,1, ,37.7234046,127.0487417,
628,경기어린이집,경기도 부천시 원미동 13,Y,1, ,37.7445961,127.063995,
629,호원승리어린이집,경기도 부천시 원미동 194-12번지,Y,1, ,37.7207238,127.0413577,
630,참다운어린이집,경기도 부천시 원미동 54-8번지,Y,1, ,37.7589218,127.038097,
631,어룡어린이집,경기도 부천시 원종1동 247,Y,1, ,37.7430616,127.0822038,
632,YMCA어린이집,경기도 부천시 원종2동 216-14,Y,1, ,37.734461,127.0418465,
633,경의초등학교,경기도 부천시 원종동 104-3,Y,2, ,37.734143,127.051268,
634,금오초등학교,경기도 부천시 원종동 127-8,Y,2, ,37.756143,127.065999,
635,녹양초등학교,경기도 부천시 원종동 138-14번지,Y,2, ,37.763362,127.036438,
636,동암초등학교,경기도 부천시 원종동 228-3,Y,2, ,37.723229,127.054179,
637,동오초등학교,경기도 부천시 원종동 352,Y,2, ,37.744516,127.058356,
638,민락초등학교,경기도 부천시 원종동 361-16,Y,2, ,37.741766,127.094759,
639,발곡초등학교,경기도 부천시 원종동 368,Y,2, ,37.728279,127.062973,
640,배영초등학교,경기도 부천시 작동 125,Y,2, ,37.747693,127.046876,
641,부용초등학교,경기도 부천시 작동 48-2,Y,2, ,37.735915,127.090651,
642,삼현초등학교,경기도 부천시 작동 64-7번지,Y,1, ,37.751115,127.1157809,
643,성모유치원,경기도 부천시 중1동 1172-1,Y,1, ,37.7399226,127.0430185,
644,유람유치원,경기도 부천시 중1동 1176-1,Y,1, ,37.7352449,127.0591855,
645,삼성유치원,경기도 부천시 중1동 1179,Y,1, ,37.7343196,127.0857618,
646,늘푸른유치원,경기도 부천시 중1동 1180,Y,1, ,37.7591732,127.0361088,
647,그림유치원,경기도 부천시 중2동 1097,Y,1, ,37.7348206,127.0408594,
648,꿈빛사랑어린이집,경기도 부천시 중2동 1099-1,Y,1, ,37.7393252,127.0918792,
649,샛별어린이집,경기도 부천시 중2동 1211,Y,1, ,37.7442922,127.0278962,
650,한우리썸머힐어린이집,경기도 부천시 중3동 1040-6,Y,1, ,37.7369751,127.077221,
651,예쁜우리어린이집,경기도 부천시 중3동 1053,Y,1, ,37.739041,127.0916978,
652,튼튼어린이집,경기도 부천시 중3동 1080-2,Y,1, ,37.7301381,127.052009,
653,코지랜드어린이집,경기도 부천시 중4동 1026,Y,1, ,37.7590282,127.0343607,
654,라빈츠킨더어린이집,경기도 부천시 중4동 1029-3,Y,1, ,37.7488369,127.0605579,
655,청룡보듬이 나눔이 어린이집,경기도 부천시 중4동 1036,Y,1, ,37.7329836,127.0570756,
656,한터어린이집,경기도 부천시 중4동 1038-2,Y,1, ,37.7453068,127.0906354,
657,오산원당초등학교,경기도 부천시 중동 1104,Y,2,5,37.1422645,127.0909576,
658,오산원일초등학교,경기도 부천시 중동 1290,Y,2,12,37.13920332,127.0716946,
659,운산초등학교,경기도 부천시 중동 595-4번지,Y,2,12,37.15263986,127.0775339,
660,운암초등학교,경기도 부천시 중동 595-8번지,Y,2,6,37.14385358,127.0762159,
661,운천초등학교,경기도 부천시 중동 710-4,Y,1,12,37.15595067,127.0797617,
662,원동초등학교,경기도 부천시 중동 769,Y,2,12,37.13552815,127.069748,
663,금암초등학교,경기도 부천시 중동 807,Y,2,6,37.17873366,127.043949,
664,문시초등학교,경기도 부천시 춘의동 258,Y,1,12,37.17428195,127.0452751,
,,부천시,,219,,,,53.4
